agency_id,agency_name,state,district,constituency,year_month,monthly_amount,work_count,cumulative_amount,work_category,peer_ratio,hist_median,hist_mad,hist_upper_fence,hist_iqr,insufficient_history,modified_z_score,iqr_ratio,velocity_ratio,acceleration,risk_score,risk_tier,flag_reason
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-04,2137198.0,1,5532376.0,Public Infrastructure & Community Halls,1.42,1697589.0,282044.0,2261677.0,282044.0,True,1.05,0.0,1.26,-0.14,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-05,1700954.0,2,7233330.0,Water Supply & Sanitation,1.62,1979633.0,157565.0,2599655.25,360826.5,False,0.0,0.0,0.86,-0.4,3.1,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-06,1845314.0,2,9078644.0,Public Infrastructure & Community Halls,1.0,1840293.5,218122.0,2603158.0,389422.5,False,0.02,0.0,1.0,0.14,0.1,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-07,2252585.0,3,11331229.0,Roads & Bridges,1.0,1845314.0,144360.0,2397651.5,278679.0,False,1.9,0.0,1.22,0.22,15.0,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-08,2145217.0,3,13476446.0,Water Supply & Sanitation,1.0,1912473.5,218122.0,2638950.875,360762.75,False,0.72,0.0,1.12,-0.1,6.0,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-09,1086166.0,4,14562612.0,Roads & Bridges,1.0,1979633.0,165584.0,2693317.75,368073.5,False,0.0,0.0,0.53,-0.59,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2022-12,1728632.0,2,16291244.0,Health & Education,1.0,1912473.5,228734.0,2903604.25,509601.0,False,0.0,0.0,0.87,0.34,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-01,1047708.0,3,17338952.0,Water Supply & Sanitation,1.0,1845314.0,291884.0,2791564.0,436244.0,False,0.0,0.0,0.59,-0.28,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-04,2001592.0,1,19340544.0,Roads & Bridges,1.0,1786973.0,354234.5,3014171.0,610909.5,False,0.41,0.0,1.12,0.53,3.8,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-05,1194671.0,1,20535215.0,Water Supply & Sanitation,1.0,1845314.0,291884.0,2836113.25,511145.5,False,0.0,0.0,0.64,-0.48,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-06,1553699.0,2,22088914.0,Roads & Bridges,1.0,1786973.0,354234.5,3048244.0,675167.0,False,0.0,0.0,1.06,0.42,0.5,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-07,1054342.0,3,23143256.0,Public Infrastructure & Community Halls,1.0,1728632.0,313087.0,2880662.5,586047.0,False,0.0,0.0,0.77,-0.3,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-08,1056218.0,1,24199474.0,Roads & Bridges,1.25,1714793.0,360826.5,3115421.375,746212.75,False,0.0,0.0,0.77,0.0,1.2,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-10,1727500.0,3,25926974.0,Public Infrastructure & Community Halls,1.0,1700954.0,436244.0,3265903.5,850194.0,False,0.04,0.0,1.53,0.77,4.3,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-11,1756622.0,3,27683596.0,Roads & Bridges,1.0,1714227.0,360826.5,3211489.75,817578.0,False,0.08,0.0,1.28,-0.26,2.6,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2023-12,2111241.0,2,29794837.0,Health & Education,1.47,1727500.0,311955.0,3157076.0,784962.0,False,0.83,0.0,1.54,0.26,12.2,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2024-01,1650551.0,3,31445388.0,Public Infrastructure & Community Halls,1.0,1728066.0,347848.0,3115421.375,746212.75,False,0.0,0.0,1.01,-0.53,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2024-02,1713662.0,4,33159050.0,Public Infrastructure & Community Halls,1.0,1727500.0,311955.0,3018869.25,685504.5,False,0.0,0.0,1.01,0.01,0.1,Low,Normal Baseline Variance
AGN_PUN_LUD_030,Block Development & Panchayat Officer (Bdpo) Khanna,Punjab,Ludhiana,Fatehgarh Sahib,2024-03,1224433.0,2,34383483.0,Public Infrastructure & Community Halls,1.0,1720581.0,293023.5,2922317.125,624796.25,False,0.0,0.0,0.71,-0.3,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-01,1980221.0,4,1980221.0,Public Infrastructure & Community Halls,1.0,1980221.0,0.0,1980221.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-04,2327441.0,4,4307662.0,Public Infrastructure & Community Halls,1.0,1980221.0,0.0,1980221.0,0.0,True,0.0,0.0,1.18,0.18,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-05,2504774.0,4,6812436.0,Public Infrastructure & Community Halls,1.0,2153831.0,173610.0,2501051.0,173610.0,True,1.36,0.02,1.16,-0.01,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-06,2828246.0,2,9640682.0,Health & Education,0.97,2327441.0,177333.0,2809522.25,262276.5,False,1.9,0.07,1.22,0.05,15.4,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-07,1479798.0,3,11120480.0,Health & Education,0.72,2416107.5,250402.5,3103151.0,345006.0,False,0.0,0.0,0.61,-0.6,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-09,2645313.0,4,13765793.0,Health & Education,1.0,2327441.0,347220.0,3291603.5,524553.0,False,0.62,0.0,1.14,0.52,5.3,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-10,1472813.0,3,15238606.0,Health & Education,1.0,2416107.5,320672.0,3424906.625,543152.25,False,0.0,0.0,0.61,-0.53,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-11,1705898.0,3,16944504.0,Public Infrastructure & Community Halls,1.03,2327441.0,347220.0,3842594.5,845034.0,False,0.0,0.0,0.71,0.1,0.2,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-12,1594474.0,4,18538978.0,Roads & Bridges,1.0,2153831.0,469707.5,3875712.375,890535.75,False,0.0,0.0,0.76,0.05,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-01,1913993.0,3,20452971.0,Water Supply & Sanitation,1.0,1980221.0,500423.0,3870224.0,910300.0,False,0.0,0.0,1.16,0.4,1.2,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-03,2363811.0,1,22816782.0,Public Infrastructure & Community Halls,1.0,1947107.0,423821.5,3717606.875,838110.75,False,0.66,0.0,1.43,0.27,7.9,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-04,2098587.0,1,24915369.0,Water Supply & Sanitation,1.0,1980221.0,385747.0,3610452.25,784106.5,False,0.21,0.0,1.16,-0.27,2.6,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-06,2590252.0,2,27505621.0,Roads & Bridges,1.0,2039404.0,389218.0,3480566.375,721009.75,False,0.95,0.0,1.43,0.27,9.9,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-07,2714122.0,2,30219743.0,Water Supply & Sanitation,1.0,2098587.0,406187.0,3703088.0,798876.0,False,1.02,0.0,1.35,-0.08,9.8,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-08,1459076.0,3,31678819.0,Roads & Bridges,1.0,2213014.0,404768.5,3785323.625,810960.75,False,0.0,0.0,0.65,-0.7,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-09,1746273.0,1,33425092.0,Roads & Bridges,0.81,2098587.0,491665.0,3893503.5,897327.0,False,0.0,0.0,0.78,0.13,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-10,1771529.0,3,35196621.0,Public Infrastructure & Community Halls,1.0,2039404.0,455150.0,3798295.75,848101.5,False,0.0,0.0,0.79,0.01,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-11,2910866.0,4,38107487.0,Roads & Bridges,1.0,1980221.0,385747.0,3703088.0,798876.0,False,1.63,0.0,1.5,0.71,15.2,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-12,2626346.0,1,40733833.0,Water Supply & Sanitation,1.0,2039404.0,455150.0,3848218.625,852890.75,False,0.87,0.0,1.2,-0.3,7.6,Low,Normal Baseline Variance
AGN_PUN_LUD_031,Municipal Corporation Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2024-02,1582261.0,4,42316094.0,Health & Education,1.0,2098587.0,491665.0,3931619.25,882213.5,False,0.0,0.0,0.72,-0.48,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-01,4617779.0,7,4617779.0,Health & Education,0.96,4617779.0,0.0,4617779.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-03,1952909.0,2,6570688.0,Public Infrastructure & Community Halls,1.0,4617779.0,0.0,4617779.0,0.0,True,0.0,0.0,0.42,-0.58,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-06,2588200.0,1,9158888.0,Public Infrastructure & Community Halls,1.0,3285344.0,1332435.0,5950214.0,1332435.0,True,0.0,0.0,0.79,0.36,0.0,Insufficient History,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-07,2608115.0,2,11767003.0,Health & Education,1.28,2588200.0,635291.0,5601642.0,1332435.0,False,0.02,0.0,1.01,0.22,1.6,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-08,2509041.0,3,14276044.0,Health & Education,1.0,2598157.5,327603.0,4132261.625,681153.75,False,0.0,0.0,0.97,-0.04,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-09,1838304.0,3,16114348.0,Roads & Bridges,1.01,2588200.0,79159.0,2756726.0,99074.0,False,0.0,0.0,0.71,-0.26,0.1,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-10,2511880.0,2,18626228.0,Roads & Bridges,1.0,2548620.5,327603.0,3369927.625,511194.25,False,0.0,0.0,0.99,0.28,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2022-11,2082338.0,3,20708566.0,Roads & Bridges,1.0,2511880.0,96235.0,3148931.25,367182.5,False,0.0,0.0,0.83,-0.16,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-01,2233067.0,3,22941633.0,Health & Education,1.0,2510460.5,262888.5,3407975.75,543198.0,False,0.0,0.0,0.89,0.06,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-02,2481179.0,4,25422812.0,Public Infrastructure & Community Halls,1.09,2509041.0,275974.0,3346993.0,505862.0,False,0.0,0.0,1.05,0.16,0.8,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-04,2189249.0,4,27612061.0,Health & Education,1.05,2495110.0,187524.0,3242769.625,449099.75,False,0.0,0.0,0.93,-0.12,0.3,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-05,1275270.0,4,28887331.0,Public Infrastructure & Community Halls,1.0,2481179.0,248112.0,3171409.75,414246.5,False,0.0,0.0,0.58,-0.35,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-06,2648003.0,3,31535334.0,Public Infrastructure & Community Halls,1.0,2357123.0,241034.5,3252428.875,480979.25,False,0.81,0.0,1.2,0.62,7.2,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-08,1462581.0,4,32997915.0,Water Supply & Sanitation,1.0,2481179.0,248112.0,3346993.0,505862.0,False,0.0,0.0,0.66,-0.54,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-09,2027587.0,2,35025502.0,Water Supply & Sanitation,1.0,2357123.0,262888.5,3444900.625,583853.75,False,0.0,0.0,0.92,0.26,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-10,1838084.0,4,36863586.0,Roads & Bridges,1.0,2233067.0,280158.0,3389728.0,559792.0,False,0.0,0.0,0.87,-0.05,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-11,1803985.0,2,38667571.0,Public Infrastructure & Community Halls,1.0,2211158.0,336788.0,3441013.375,606702.25,False,0.0,0.0,0.93,0.06,0.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2023-12,2073174.0,4,40740745.0,Health & Education,1.0,2189249.0,350945.0,3522244.0,673576.0,False,0.0,0.0,1.14,0.21,1.0,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2024-01,2567477.0,1,43308222.0,Public Infrastructure & Community Halls,0.91,2135793.5,338597.0,3477492.75,644215.0,False,0.86,0.0,1.33,0.19,8.5,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2024-02,2283633.0,2,45591855.0,Public Infrastructure & Community Halls,1.0,2189249.0,350945.0,3505786.5,644072.0,False,0.18,0.0,1.18,-0.15,2.6,Low,Normal Baseline Variance
AGN_PUN_LUD_032,Rural Water Supply & Sanitation Division Ludhiana,Punjab,Ludhiana,Fatehgarh Sahib,2024-03,2138038.0,2,47729893.0,Health & Education,1.0,2211158.0,328520.5,3428061.5,601521.5,False,0.0,0.0,1.04,-0.14,0.3,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-01,4771521.0,3,4771521.0,Water Supply & Sanitation,1.0,4771521.0,0.0,4771521.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-03,1476779.0,3,6248300.0,Health & Education,1.0,4771521.0,0.0,4771521.0,0.0,True,0.0,0.0,0.31,-0.69,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-04,2653331.0,3,8901631.0,Health & Education,1.0,3124150.0,1647371.0,6418892.0,1647371.0,True,0.0,0.0,0.85,0.54,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-05,2005553.0,4,10907184.0,Public Infrastructure & Community Halls,1.0,2653331.0,1176552.0,6183482.5,1647371.0,False,0.0,0.0,0.76,-0.09,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-06,3131802.0,1,14038986.0,Water Supply & Sanitation,1.0,2329442.0,588276.0,5147157.0,1309519.0,False,0.92,0.0,1.34,0.59,9.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-09,2838883.0,4,16877869.0,Water Supply & Sanitation,1.0,2653331.0,647778.0,4821175.5,1126249.0,False,0.19,0.0,1.07,-0.27,1.9,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-10,2899517.0,1,19777386.0,Public Infrastructure & Community Halls,1.0,2746107.0,563124.5,4395184.375,891074.75,False,0.18,0.0,1.06,-0.01,1.7,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-11,1892682.0,4,21670068.0,Health & Education,1.0,2838883.0,292919.0,4044985.75,686217.5,False,0.0,0.0,0.69,-0.37,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2022-12,2597110.0,1,24267178.0,Water Supply & Sanitation,1.0,2746107.0,563124.5,4427967.75,980253.0,False,0.0,0.0,0.95,0.26,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-01,2259829.0,1,26527007.0,Roads & Bridges,1.0,2653331.0,478471.0,4240463.0,893964.0,False,0.0,0.0,0.83,-0.11,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-02,3147459.0,4,29674466.0,Health & Education,1.0,2625220.5,435986.5,4107213.25,815236.5,False,0.81,0.0,1.16,0.33,6.8,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-03,2564136.0,2,32238602.0,Health & Education,1.0,2653331.0,478471.0,4340112.25,882968.5,False,0.0,0.0,0.94,-0.21,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-04,2077687.0,2,34316289.0,Roads & Bridges,1.0,2625220.5,435986.5,4099580.625,761328.25,False,0.0,0.0,0.81,-0.14,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-05,2477679.0,4,36793968.0,Health & Education,1.0,2597110.0,519423.0,4132262.0,821830.0,False,0.0,0.0,1.03,0.22,0.2,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-06,1621207.0,3,38415175.0,Health & Education,1.0,2580623.0,411865.0,4026062.5,761136.0,False,0.0,0.0,0.64,-0.38,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-07,1396961.0,4,39812136.0,Public Infrastructure & Community Halls,1.0,2564136.0,486449.0,4110570.0,827580.0,False,0.0,0.0,0.59,-0.05,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-08,1738687.0,4,41550823.0,Public Infrastructure & Community Halls,1.0,2520907.5,479287.5,4169100.875,876706.25,False,0.0,0.0,0.76,0.17,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-10,2558127.0,4,44108950.0,Health & Education,1.0,2477679.0,472126.0,4258184.5,946201.0,False,0.11,0.0,1.34,0.58,3.4,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2023-12,3051570.0,3,47160520.0,Water Supply & Sanitation,1.0,2517903.0,476283.0,4099887.875,871595.25,False,0.76,0.0,1.6,0.26,9.8,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2024-01,2631099.0,3,49791619.0,Health & Education,1.0,2558127.0,493443.0,4249323.75,920082.5,False,0.1,0.0,1.25,-0.35,2.6,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2024-02,1605927.0,3,51397546.0,Health & Education,1.0,2561131.5,486941.5,4169100.875,876706.25,False,0.0,0.0,0.75,-0.5,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_033,Varanasi Development Authority,Uttar Pradesh,Varanasi,Varanasi,2024-03,2175728.0,4,53573274.0,Health & Education,1.0,2558127.0,493443.0,4258184.5,946201.0,False,0.0,0.0,1.01,0.27,0.1,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2022-01,666075.0,1,666075.0,Roads & Bridges,1.0,666075.0,0.0,666075.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2022-04,1088453.0,2,1754528.0,Health & Education,1.0,666075.0,0.0,666075.0,0.0,True,3.17,0.0,1.63,0.63,0.0,Insufficient History,Elevated Disbursement (3.2 Z-Score)
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2022-08,1288445.0,2,3042973.0,Health & Education,1.0,877264.0,211189.0,1299642.0,211189.0,True,1.31,0.0,1.47,-0.17,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2022-12,1013354.0,3,4056327.0,Public Infrastructure & Community Halls,1.0,1088453.0,199992.0,1655226.5,311185.0,False,0.0,0.0,0.93,-0.54,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-01,1197627.0,3,5253954.0,Water Supply & Sanitation,1.0,1050903.5,137545.5,1456326.125,211916.75,False,0.72,0.0,1.14,0.21,6.1,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-02,713030.0,2,5966984.0,Health & Education,1.0,1088453.0,109174.0,1474036.5,184273.0,False,0.0,0.0,0.66,-0.48,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-03,936044.0,2,6903028.0,Health & Education,1.0,1050903.5,192132.5,1743667.25,382222.5,False,0.0,0.0,0.89,0.24,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-05,1093246.0,3,7996274.0,Public Infrastructure & Community Halls,1.17,1013354.0,184273.0,1620794.5,318503.0,False,0.29,0.0,1.04,0.15,3.2,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-06,1146124.0,2,9142398.0,Public Infrastructure & Community Halls,1.0,1050903.5,130791.5,1477917.375,239050.75,False,0.49,0.0,1.09,0.05,4.1,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-07,1012313.0,4,10154711.0,Public Infrastructure & Community Halls,1.0,1088453.0,109174.0,1461244.0,210080.0,False,0.0,0.0,0.96,-0.13,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-08,928237.0,1,11082948.0,Public Infrastructure & Community Halls,1.0,1050903.5,105040.0,1399594.375,177793.25,False,0.0,0.0,0.88,-0.08,0.0,Low,Normal Baseline Variance
